country,isocode,ison,region,language,date,id,wgt,patience,risktaking,posrecip,negrecip,altruism,trust,subj_math_skills,female,age
Costa Rica,CRI,188,Limon,Spanish,,7.11E+12,0.393806678,-0.4206222,0.13585277,0.22887708,-0.36717507,1.0922871,-0.87286705,10,0,50
Costa Rica,CRI,188,Limon,Spanish,,7.11E+12,0.60426782,-0.67569751,-0.61812001,-0.000929995,-0.21903293,-0.44429913,-0.14354669,8,0,15
Costa Rica,CRI,188,Limon,Spanish,,7.11E+12,0.357896225,-0.67569751,-0.61812001,-1.2594081,0.37353554,-0.65419322,-0.14354669,5,0,81
Costa Rica,CRI,188,Limon,Spanish,,7.11E+12,0.524799299,-0.038009163,0.38717699,-0.50213695,-1.5864599,2.3306623,-0.50820684,0,1,47
Costa Rica,CRI,188,Limon,Spanish,,7.11E+12,0.393806678,-0.29308453,-0.61812001,-0.75820118,-1.5864599,1.0922871,-0.14354669,5,0,47
Costa Rica,CRI,188,Limon,Spanish,,7.11E+12,0.402845213,-1.3133858,0.75641465,0.22887708,1.226922,0.57507575,0.22111349,3,0,17
Costa Rica,CRI,188,Limon,Spanish,,7.11E+12,0.559404766,-0.29308453,0.13585277,0.36457703,-0.16660567,0.057864401,-0.14354669,7,0,32
Costa Rica,CRI,188,Limon,Spanish,,7.11E+12,0.460041465,-0.038009163,0.63850123,0.59438413,-1.5864599,1.3189726,-0.87286705,5,1,18
Costa Rica,CRI,188,Limon,Spanish,,7.11E+12,0.357896225,-0.4206222,0.90228987,1.0277412,-0.53182638,0.67249894,0.22111349,5,1,47
Costa Rica,CRI,188,Limon,Spanish,,7.11E+12,0.357896225,-0.9307729,-1.1207684,-0.75820118,-1.5864599,0.67249894,-0.87286705,2,1,72
Costa Rica,CRI,188,Limon,Spanish,,7.11E+12,0.357896225,-0.67569751,-0.11547148,1.3253982,-1.5864599,0.79407591,-0.14354669,7,1,38
Costa Rica,CRI,188,Limon,Spanish,,7.11E+12,0.357896225,-0.54815984,-0.36679572,-0.96175116,1.0093915,-0.24192896,0.22111349,6,1,52
Costa Rica,CRI,188,Limon,Spanish,,7.11E+12,0.357896225,-0.4206222,-0.11547148,-0.66409415,1.0093915,-0.039558742,0.22111349,7,0,30
Costa Rica,CRI,188,Limon,Spanish,,7.11E+12,0.9939741,-0.67569751,-1.1207684,0.29672706,-1.1944607,1.0893162,0.58577365,5,1,26
Costa Rica,CRI,188,Limon,Spanish,,7.11E+12,0.805690427,-0.4206222,0.31272286,1.3253982,0.72202122,0.87645137,-0.14354669,8,0,20
Costa Rica,CRI,188,Limon,Spanish,,7.11E+12,0.357896225,-0.54815984,-0.36679572,0.59438413,-1.0463187,1.3966335,-0.14354669,7,1,30
Costa Rica,CRI,188,Limon,Spanish,,7.11E+12,0.357896225,-0.29308453,0.19480947,-0.13662994,0.61739254,0.882393,-0.14354669,6,0,21
Costa Rica,CRI,188,Limon,Spanish,,7.11E+12,0.660833195,-1.3133858,0.87432808,0.95989114,0.22539343,0.46260482,-1.9668475,10,0,62
Costa Rica,CRI,188,Limon,Spanish,,7.11E+12,0.485967309,-0.67569751,0.69745797,0.22887708,-1.5864599,0.26775849,-0.14354669,7,0,43
Costa Rica,CRI,188,Limon,Spanish,,7.11E+12,1.591424364,-0.67569751,0.13585277,1.3253982,-1.4383178,1.3966335,-0.14354669,4,1,50
Costa Rica,CRI,188,Limon,Spanish,,7.11E+12,2.003939506,-1.1858482,-1.623417,1.3253982,-1.2203356,0.65150952,-1.9668475,5,0,68
Costa Rica,CRI,188,Limon,Spanish,,7.11E+12,1.109930592,-0.54815984,-0.11547148,-0.06877996,0.12053886,-0.039558742,0.22111349,7,1,37
Costa Rica,CRI,188,Limon,Spanish,,7.11E+12,0.43519741,-1.3133858,0.63850123,1.0277412,2.3335309,1.3021812,1.6797541,9,0,29
Costa Rica,CRI,188,Limon,Spanish,,7.11E+12,1.49096115,-0.54815984,-0.18992563,0.59438413,-0.070890814,-0.54924619,-0.87286705,5,1,27
Costa Rica,CRI,188,Limon,Spanish,,7.11E+12,0.536844338,-0.67569751,-0.61812001,0.59438413,-1.342603,1.3966335,-0.14354669,4,1,17
Costa Rica,CRI,188,Limon,Spanish,,7.11E+12,1.349158898,-0.4206222,0.045901209,0.29672706,0.46925038,0.26775849,0.95043379,3,1,49
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.357896225,-0.038009163,0.38717699,1.3253982,0.73029423,0.67249894,0.58577365,9,1,50
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.647615485,-0.16554686,0.13585277,-0.43428695,0.36439586,0.57507575,-1.9668475,7,1,42
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.357896225,-0.29308453,1.9635106,1.0277412,-0.48831284,0.78199893,-0.14354669,6,0,31
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,1.840165862,0.39261061,1.0946575,0.22887708,-0.061751097,2.023345,-0.50820684,6,1,24
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,1.79887853,-0.61382902,1.9635106,-0.66409415,-0.41046262,1.3441601,0.58577365,9,1,51
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.566292033,-0.9307729,0.32518733,0.2443675,-0.41023672,1.7160276,-0.87286705,5,0,85
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.393806678,-0.29308453,0.38717699,-0.50213695,-1.5864599,1.5120752,0.95043379,9,0,49
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,2.071276412,1.9818977,0.57651156,-0.73194408,-0.80246168,1.099811,-0.14354669,8,0,15
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.357896225,-0.54815984,0.38717699,0.59438413,-1.5864599,0.67249894,0.22111349,6,1,48
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.43519741,0.052350022,1.0511982,0.22887708,-1.0987459,2.3306623,-0.14354669,3,0,27
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.391398811,-0.67569751,-0.11547148,0.59438413,-1.5864599,-0.86408728,-0.14354669,5,1,74
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.386638602,-0.67569751,0.63850123,0.22887708,2.0372467,0.77744591,-0.14354669,5,1,29
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.357896225,-1.3133858,0.63850123,-0.000929995,-0.10503869,0.67249894,-0.14354669,5,1,36
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.660833195,-1.3133858,-1.8747412,0.22887708,-1.5864599,0.67249894,-0.14354669,5,0,63
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.357896225,-0.038009163,0.63850123,-2.3821864,-1.5864599,0.50458366,-1.9668475,5,0,18
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.357896225,-0.29308453,-0.20542303,-0.50213695,-1.5864599,0.67249894,-0.14354669,10,1,38
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.579957904,-0.29308453,-1.623417,1.3253982,-0.004902431,1.4176229,0.95043379,6,1,33
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,1.678214299,-0.038009163,0.13585277,0.59438413,-1.2168351,1.2047579,-0.87286705,5,0,34
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,1.132584066,-0.80323523,0.63850123,0.59438413,-1.5864599,-0.35439989,-1.6021874,4,0,68
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.357896225,-0.29308453,-0.61812001,0.66223413,0.10357789,0.77150428,1.315094,6,0,39
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.503105844,-1.0583105,-0.86944425,0.22887708,-1.5864599,0.56755185,1.6797541,6,1,70
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,1.109930592,2.2757335,0.54854971,-0.86764407,0.23477578,0.46260482,-0.14354669,6,1,38
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,1.035638206,2.1094353,0.59200901,1.3253982,-0.55860472,1.4071282,-0.14354669,5,0,22
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.920082931,-0.4206222,-0.51068974,-0.13662994,0.95696431,1.3021812,-0.14354669,5,1,19
Costa Rica,CRI,188,Heredia,Spanish,,7.11E+12,0.402845213,-0.29308453,2.4661591,-0.13662994,0.81841367,0.79407591,-0.87286705,8,0,22
Costa Rica,CRI,188,Heredia,Spanish,,7.11E+12,0.899439265,-0.16554686,-0.61812001,0.22887708,-1.2901756,1.4029303,1.6797541,8,1,49
Costa Rica,CRI,188,Heredia,Spanish,,7.11E+12,0.566292033,2.1254377,1.209538,1.3253982,0.85210979,1.0893162,-1.9668475,7,0,57
Costa Rica,CRI,188,Heredia,Spanish,,7.11E+12,0.590710017,-0.67569751,-1.1207684,0.59438413,1.1142461,1.3021812,1.6797541,4,0,49
Costa Rica,CRI,188,Heredia,Spanish,,7.11E+12,0.87039482,-0.80323523,-0.61812001,0.59431702,,0.98734003,1.6797541,5,0,26
Costa Rica,CRI,188,Heredia,Spanish,,7.11E+12,0.357896225,-0.16554686,-1.6978711,-0.5962441,-1.5864599,0.34419224,-1.9668475,5,0,34
Costa Rica,CRI,188,Heredia,Spanish,,7.11E+12,0.536844338,-0.67569751,0.13585277,1.3253982,0.79186124,1.0922871,-1.2375273,5,1,15
Costa Rica,CRI,188,Heredia,Spanish,,7.11E+12,2.649230577,-0.038009163,0.13585277,1.3253982,-1.5864599,0.67249894,-0.50820684,5,0,40
Costa Rica,CRI,188,Heredia,Spanish,,7.11E+12,0.357896225,-1.3133858,0.13585277,-0.86764407,-1.5864599,1.0922871,-0.14354669,8,1,49
Costa Rica,CRI,188,Heredia,Spanish,,7.11E+12,0.386638602,-0.16554686,1.3879709,0.59431702,1.8891047,1.3920158,-0.14354669,10,1,32
Costa Rica,CRI,188,Heredia,Spanish,,7.11E+12,1.840165862,0.78434634,-0.61812001,0.59438413,-0.59361261,1.0922871,0.58577365,5,1,20
Costa Rica,CRI,188,Heredia,Spanish,,7.11E+12,0.391398811,-0.038009163,0.63850123,1.3253982,-1.342603,1.3021812,-1.9668475,0,1,76
Costa Rica,CRI,188,Heredia,Spanish,,7.11E+12,1.300704259,-1.0583105,0.63850123,-1.8547224,-1.5864599,1.3627986,1.6797541,3,1,22
Costa Rica,CRI,188,Heredia,Spanish,,7.11E+12,1.006211688,-0.61382902,-1.3720927,1.3253982,-1.5864599,0.89744067,-0.14354669,3,1,57
Costa Rica,CRI,188,Heredia,Spanish,,7.11E+12,0.431743657,-0.4206222,0.13585277,-1.7606152,1.1053324,-0.039558742,0.58577365,8,1,39
Costa Rica,CRI,188,Heredia,Spanish,,7.11E+12,0.971934618,-0.29308453,1.3459817,1.3253982,-1.1681342,0.64941055,-0.14354669,4,0,38
Costa Rica,CRI,188,Puntarenas,Spanish,,7.11E+12,0.503105844,-0.4206222,0.19480947,1.3253982,0.3909483,0.67249894,1.315094,5,1,57
Costa Rica,CRI,188,Puntarenas,Spanish,,7.11E+12,1.832408186,-0.31426075,0.9922415,0.59438413,-0.10503869,1.3021812,1.6797541,7,0,20
Costa Rica,CRI,188,Puntarenas,Spanish,,7.11E+12,0.357896225,-0.4206222,-0.11547148,0.22887708,-1.0463187,1.3966335,-0.87286705,4,1,24
Costa Rica,CRI,188,Puntarenas,Spanish,,7.11E+12,0.393806678,-0.038009163,0.63850123,1.3253982,-1.4644184,1.0893162,1.315094,7,0,49
Costa Rica,CRI,188,Puntarenas,Spanish,,7.11E+12,0.536844338,-0.29308453,0.63850123,1.3253982,1.2099609,2.3306623,-0.14354669,8,1,17
Costa Rica,CRI,188,Puntarenas,Spanish,,7.11E+12,0.440555464,-1.3133858,-1.623417,1.3253982,-1.5864599,0.8089301,1.315094,5,0,74
Costa Rica,CRI,188,Puntarenas,Spanish,,7.11E+12,0.431743657,-0.67569751,-1.8747412,-0.06877996,-0.549465,1.3546547,0.58577365,7,1,36
Costa Rica,CRI,188,Puntarenas,Spanish,,7.11E+12,1.49096115,-0.29308453,-0.11547148,0.59438413,0.37353554,0.56755185,1.315094,3,1,27
Costa Rica,CRI,188,Puntarenas,Spanish,,7.11E+12,0.895647456,-0.4206222,-0.86944425,0.29672706,0.22539343,0.57507575,0.22111349,5,0,50
Costa Rica,CRI,188,Puntarenas,Spanish,,7.11E+12,0.386638602,-0.33026299,0.9922415,-0.46054414,1.6012822,-1.3812987,0.22111349,3,1,29
Costa Rica,CRI,188,Puntarenas,Spanish,,7.11E+12,0.357896225,-0.038009163,0.63850123,1.3253982,-1.5864599,0.26775849,-0.14354669,5,1,34
Costa Rica,CRI,188,Puntarenas,Spanish,,7.11E+12,0.386638602,-0.29308453,0.44613373,0.59438413,0.66068012,0.67249894,-1.9668475,8,1,27
Costa Rica,CRI,188,Puntarenas,Spanish,,7.11E+12,0.43519741,-0.16554686,0.13585277,-1.1653011,1.8458171,0.072912194,-0.50820684,3,0,28
Costa Rica,CRI,188,Puntarenas,Spanish,,7.11E+12,2.638034597,-0.16554686,-0.61812001,0.59438413,-0.21790342,0.882393,-1.6021874,5,1,31
Costa Rica,CRI,188,Puntarenas,Spanish,,7.11E+12,1.012401856,-0.67569751,0.69745797,-0.1628871,0.37353554,-0.86408728,-0.14354669,2,0,47
Costa Rica,CRI,188,Puntarenas,Spanish,,7.11E+12,0.357896225,-0.29308453,0.13585277,1.3253982,-1.4383178,2.3306623,0.22111349,8,1,52
Costa Rica,CRI,188,Puntarenas,Spanish,,7.11E+12,0.566292033,-0.67569751,-0.61812001,-0.13662994,-1.4646444,-1.6870335,1.315094,5,0,68
Costa Rica,CRI,188,Puntarenas,Spanish,,7.11E+12,0.402845213,-0.54815984,-0.36679572,0.29672706,0.22539343,0.99486399,0.22111349,7,0,23
Costa Rica,CRI,188,Puntarenas,Spanish,,7.11E+12,0.393806678,-0.4206222,-0.11547148,1.3253982,2.0633473,-0.44726995,-1.2375273,5,0,46
Costa Rica,CRI,188,Puntarenas,Spanish,,7.11E+12,0.536844338,-0.9307729,0.63850123,-0.13662994,0.85210979,1.2811918,-0.87286705,3,1,23
Costa Rica,CRI,188,Puntarenas,Spanish,,7.11E+12,0.590710017,-1.3133858,2.4661591,-0.86764407,-1.1420336,2.3306623,0.22111349,9,0,49
Costa Rica,CRI,188,Puntarenas,Spanish,,7.11E+12,0.981928772,-0.4206222,-0.44124988,-0.36643702,2.0372467,-0.8850767,-1.9668475,3,1,35
Costa Rica,CRI,188,Puntarenas,Spanish,,7.11E+12,0.587098216,-1.0583105,-1.1207684,-1.6511723,-0.70674682,0.77744591,-1.2375273,5,1,60
Costa Rica,CRI,188,Puntarenas,Spanish,,7.11E+12,2.196093928,-0.16554686,0.70992237,0.59438413,-1.2205615,-0.44429913,0.22111349,0,0,22
Costa Rica,CRI,188,Puntarenas,Spanish,,7.11E+12,0.357896225,-0.038009163,0.63850123,0.22887708,1.1142461,0.67249894,0.95043379,10,1,18
Costa Rica,CRI,188,Puntarenas,Spanish,,7.11E+12,0.881110927,2.1254377,0.98920846,0.22887708,-0.4889906,0.072912194,0.95043379,4,0,58
Costa Rica,CRI,188,Puntarenas,Spanish,,7.11E+12,0.431743657,-0.29308453,0.44613373,0.59438413,1.3489634,1.0922871,-0.14354669,9,1,44
Costa Rica,CRI,188,Puntarenas,Spanish,,7.11E+12,0.402845213,-1.3133858,-0.86944425,-1.9225723,-0.26232049,-0.49369854,-0.50820684,4,0,17
Costa Rica,CRI,188,Puntarenas,Spanish,,7.11E+12,0.357896225,-0.29308453,-1.8747412,-0.13662994,0.36439586,0.882393,0.58577365,8,1,50
Costa Rica,CRI,188,Puntarenas,Spanish,,7.11E+12,0.711231447,-0.038009163,0.63850123,-0.50213695,-1.5864599,-0.032135304,1.6797541,0,1,75
Costa Rica,CRI,188,Puntarenas,Spanish,,7.11E+12,2.196093928,-0.038009163,0.63850123,-0.1628871,-1.5864599,1.5120752,0.58577365,6,0,19
Costa Rica,CRI,188,Puntarenas,Spanish,,7.11E+12,0.728950964,-0.4206222,0.63850123,0.59438413,-1.5864599,0.78199893,-0.14354669,5,0,40
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.635760345,0.31825367,0.81537133,-0.36643702,-0.73216981,0.882393,-0.87286705,10,1,49
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.402845213,-0.16554686,0.061398625,1.3253982,0.24190259,-0.24945283,-0.14354669,7,0,21
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.357896225,-1.3133858,-1.4620442,0.59438413,0.75616902,-0.45934692,-1.2375273,7,0,66
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.357896225,-0.29308453,0.13585277,-3.1132007,-1.5864599,-1.9808853,-1.2375273,8,1,25
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.485967309,-0.29308453,-0.11547148,0.66223413,-1.2205615,-0.346876,-1.2375273,7,0,35
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.357896225,-0.11236613,0.79987395,0.59438413,2.0633473,2.3306623,-1.6021874,5,1,17
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.391398811,-0.038009163,-0.94389838,0.73008406,-0.73307347,-0.346876,-0.87286705,6,1,70
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.440555464,-0.038009163,-1.8747412,0.59431702,0.85210979,1.3966335,-0.14354669,8,0,72
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,1.963857543,-0.038009163,-1.3441309,1.3253982,-1.5864599,0.46260482,1.6797541,0,1,42
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,1.627950268,0.13236131,0.63850123,1.3253982,2.3335309,0.17722933,-1.9668475,0,1,21
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.402845213,0.068352275,-0.11547148,-0.86764407,0.85210979,1.4491071,-1.9668475,10,0,17
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.711231447,0.59450519,0.12035533,1.3253982,0.36439586,0.36518162,0.58577365,7,1,59
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,1.249329259,-0.4206222,-0.11547148,1.3253982,0.36439586,0.15528758,-1.9668475,0,0,38
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.357896225,1.2058434,-0.056514781,1.3253982,-0.85443723,0.98734003,-1.9668475,10,1,52
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,1.766153718,-0.038009163,0.63850123,1.3253982,-0.36830458,0.77744591,-1.9668475,5,0,35
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,2.003939506,-1.3133858,-1.8747412,1.3253982,-1.5864599,0.56755185,-1.9668475,0,0,70
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.386638602,0.89758736,0.002441921,0.22887708,0.49535108,0.98734003,-0.50820684,6,1,32
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.647615485,-0.62251681,-0.14646633,-0.73194408,-0.04479013,0.17033535,-0.87286705,8,1,36
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,1.006211688,1.4929231,0.47106254,-1.1653011,-0.31474778,-0.49974343,-1.2375273,4,1,87
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,1.758689732,-1.3133858,-0.30783904,0.59438413,0.0772513,0.46260482,-0.14354669,3,1,32
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,2.401669788,-0.038009163,0.81537133,0.59438413,-1.5864599,0.98734003,-1.9668475,7,0,55
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.647615485,2.2529752,0.32518733,-0.13662994,-0.14050497,1.4071282,-1.2375273,7,1,35
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,1.951056389,0.32342765,0.19480947,-2.2880793,0.025727641,1.3021812,0.58577365,0,1,16
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,2.804997476,-0.29308453,0.63850123,0.95989114,0.73920798,1.3021812,-1.9668475,9,0,23
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.391398811,-0.61382902,-0.61812001,0.59431702,-1.5864599,1.0922871,0.95043379,3,1,63
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,2.804997476,-0.61382902,0.96124667,-2.0166795,-1.5864599,1.1972342,0.95043379,8,0,30
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.357896225,-0.54815984,-0.11547148,-0.50213695,0.37353554,1.0922871,0.95043379,5,0,54
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.9939741,-0.038009163,0.13585277,1.3253982,,1.3966335,0.95043379,0,1,27
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.9939741,-0.4206222,-0.11547148,0.59431702,0.60668516,-0.34618217,-1.9668475,6,1,30
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.524799299,-0.61382902,-1.8747412,0.59431702,-0.24626312,-0.94804496,0.22111349,1,1,50
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.60426782,-0.80323523,-0.11547148,-0.13662994,-0.61103201,0.882393,-0.14354669,4,0,17
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.579957904,-0.80323523,-0.36679572,0.66223413,,0.47012872,1.6797541,4,1,32
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,1.249329259,-0.038009163,0.31272286,-0.82605118,0.22516751,-0.44726995,-0.14354669,6,0,35
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,2.670513491,-0.61382902,-0.46845937,0.29672706,0.22539343,-0.24945283,-0.14354669,8,1,55
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,1.109930592,1.7800031,-0.36679572,1.3253982,-1.5864599,1.3966335,-0.14354669,3,1,35
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.9939741,-0.29308453,0.31272286,1.3253982,0.26868096,0.67249894,-0.14354669,8,1,33
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,1.49096115,-0.9307729,-1.1207684,0.66223413,0.80882221,0.26023459,-0.14354669,2,1,29
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.60426782,-0.4206222,0.69745797,1.3253982,0.73006833,1.0712978,-0.50820684,7,0,22
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,1.840165862,-0.038009163,0.63850123,1.3253982,-1.0987459,1.5120752,-1.9668475,10,1,16
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.440555464,-0.54815984,-0.61812001,0.95989114,-0.99389142,-0.24945283,-1.2375273,3,0,65
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,2.804997476,1.4877493,-1.1207684,0.59431702,-1.5864599,-0.88717568,1.315094,10,0,55
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.790820194,-0.67569751,-0.61812001,0.73008406,-0.97693038,0.16736451,-0.14354669,5,0,26
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.485967309,0.2118922,-0.36679572,1.3253982,1.2532486,0.57507575,0.95043379,7,0,37
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.440555464,-0.29308453,-1.6978711,-0.000929995,-0.549465,1.3021812,1.6797541,8,0,58
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,2.804997476,-0.54815984,0.94574916,-0.43428695,0.98329091,-0.45934692,-0.87286705,2,0,22
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,1.766153718,1.4077381,1.0511982,-0.13662994,1.0002519,0.882393,1.6797541,5,0,35
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,1.766153718,2.2529752,0.60750639,1.3253982,0.034415532,0.24676906,0.22111349,9,0,42
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.402845213,0.50414604,1.0511982,0.95989114,-0.65386778,1.1867394,-1.2375273,5,0,20
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.357896225,-0.4206222,0.26623058,-0.13662994,-1.5864599,0.882393,-0.14354669,5,0,51
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.386638602,-0.038009163,1.2125709,-0.50213695,-1.5864599,0.47765258,1.6797541,8,1,31
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.386638602,-0.038009163,0.63850123,0.22887708,0.37353554,-1.3812987,-0.14354669,5,1,28
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.393806678,-0.29308453,0.13585277,-0.13662994,-1.5864599,-0.55677009,0.95043379,7,0,50
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.391398811,-0.54815984,-0.61812001,-3.1132007,-1.5864599,1.3966335,0.58577365,10,1,73
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.402845213,1.4980972,1.0511982,0.59438413,-1.5864599,0.65150952,-0.14354669,8,0,21
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.386638602,-0.67569751,-0.50020659,0.59438413,0.20888427,-0.039558742,-0.14354669,8,1,31
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.391398811,-0.29308453,-0.61812001,0.95989114,-1.5864599,1.3966335,0.58577365,6,1,68
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,1.979567512,-1.1858482,0.63850123,-0.50213695,-0.36717507,0.17033535,-0.14354669,10,0,32
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.920082931,2.380513,0.69745797,0.22887708,0.47839013,1.5120752,-0.50820684,6,1,21
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,1.132584066,-0.67569751,0.13585277,0.22887708,0.0772513,0.46260482,-0.14354669,5,0,84
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,1.006211688,-0.4206222,-0.11547148,1.3253982,-0.80246168,1.4239198,-0.14354669,5,1,63
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.402845213,2.1254377,0.26623058,0.59431702,-1.0724194,0.64941055,-0.14354669,5,0,24
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.431743657,-0.29308453,0.39964142,0.22887708,1.5928204,0.89918447,0.22111349,7,1,40
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,0.9939741,-0.16554686,0.79987395,1.3253982,-0.80246168,0.65150952,-1.2375273,7,1,32
Costa Rica,CRI,188,Alajuela,Spanish,,7.11E+12,1.553457309,-0.29308453,0.12035533,-0.79979402,-1.4319401,-0.039558742,-0.14354669,7,0,15
Costa Rica,CRI,188,Cartago,Spanish,,7.11E+12,0.660833195,-0.54815984,-0.32333645,-0.46054414,-0.61103201,-0.57985842,0.95043379,5,0,64
Costa Rica,CRI,188,Cartago,Spanish,,7.11E+12,0.357896225,-0.54815984,0.1638146,1.3253982,0.25149411,-0.8850767,0.58577365,8,1,22
Costa Rica,CRI,188,Cartago,Spanish,,7.11E+12,1.49096115,-0.29308453,0.53305227,0.66223413,0.73006833,1.0922871,-1.6021874,1,1,32
Costa Rica,CRI,188,Cartago,Spanish,,7.11E+12,2.804997476,0.25989896,-1.8747412,0.59438413,-1.5864599,1.3966335,-1.9668475,0,0,30
Costa Rica,CRI,188,Cartago,Spanish,,7.11E+12,2.804997476,-0.038009163,0.81537133,-1.1915582,-1.5864599,1.3021812,-0.14354669,5,1,17
Costa Rica,CRI,188,Cartago,Spanish,,7.11E+12,2.804997476,-0.67569751,0.73788428,-0.46054414,-1.5864599,1.5120752,-1.9668475,8,0,17
